"Date (UTC)","Timestamp (UTC)","Kamala Harris","Donald Trump","Other"
"06-02-2024 00:00","1717286403","0.76","0.235","0.0095"
"06-03-2024 00:00","1717372803","0.76","0.235","0.0095"
"06-04-2024 00:00","1717459202","0.76","0.23","0.0095"
"06-05-2024 00:00","1717545602","0.76","0.23","0.0095"
"06-06-2024 00:00","1717632003","0.76","0.23","0.0095"
"06-07-2024 00:00","1717718402","0.76","0.23","0.0095"
"06-08-2024 00:00","1717804802","0.76","0.23","0.0095"
"06-09-2024 00:00","1717891203","0.76","0.23","0.0095"
"06-10-2024 00:00","1717977604","0.76","0.23","0.0095"
"06-11-2024 00:00","1718064002","0.76","0.23","0.0095"
"06-12-2024 00:00","1718150403","0.76","0.23","0.0095"
"06-13-2024 00:00","1718236803","0.765","0.23","0.0095"
"06-14-2024 00:00","1718323203","0.765","0.23","0.009"
"06-15-2024 00:00","1718409604","0.765","0.23","0.009"
"06-16-2024 00:00","1718496004","0.765","0.23","0.009"
"06-17-2024 00:00","1718582404","0.765","0.23","0.009"
"06-18-2024 00:00","1718668803","0.76","0.23","0.009"
"06-19-2024 00:00","1718755203","0.76","0.23","0.009"
"06-20-2024 00:00","1718841604","0.75","0.23","0.009"
"06-21-2024 00:00","1718928003","0.75","0.23","0.009"
"06-22-2024 00:00","1719014402","0.75","0.23","0.009"
"06-23-2024 00:00","1719100803","0.75","0.23","0.009"
"06-24-2024 00:00","1719187203","0.745","0.235","0.009"
"06-25-2024 00:00","1719273603","0.745","0.235","0.009"
"06-26-2024 00:00","1719360003","0.75","0.235","0.009"
"06-27-2024 00:00","1719446402","0.405","0.295","0.009"
"06-28-2024 00:00","1719532803","0.7","0.3","0.009"
"06-29-2024 00:00","1719619202","0.695","0.315","0.009"
"06-30-2024 00:00","1719705602","0.695","0.305","0.009"
"07-01-2024 00:00","1719792002","0.695","0.305","0.009"
"07-02-2024 00:00","1719878403","0.67","0.33","0.009"
"07-03-2024 00:00","1719964802","0.665","0.33","0.009"
"07-04-2024 00:00","1720051203","0.67","0.33","0.009"
"07-05-2024 00:00","1720137602","0.67","0.32","0.009"
"07-06-2024 00:00","1720224002","0.67","0.32","0.009"
"07-07-2024 00:00","1720310402","0.67","0.325","0.0095"
"07-08-2024 00:00","1720396802","0.665","0.33","0.0095"
"07-09-2024 00:00","1720483202","0.665","0.335","0.0095"
"07-10-2024 00:00","1720569603","0.665","0.315","0.0095"
"07-11-2024 00:00","1720656003","0.665","0.335","0.009"
"07-12-2024 00:00","1720742402","0.655","0.345","0.009"
"07-13-2024 00:00","1720828803","0.645","0.355","0.0085"
"07-14-2024 00:00","1720915202","0.635","0.37","0.0085"
"07-15-2024 00:00","1721001603","0.585","0.425","0.0085"
"07-16-2024 00:00","1721088002","0.555","0.435","0.006"
"07-17-2024 00:00","1721174401","0.565","0.435","0.0075"
"07-18-2024 00:00","1721260802","0.61","0.375","0.0075"
"07-19-2024 00:00","1721347201","0.63","0.34","0.0075"
"07-20-2024 00:00","1721433601","0.65","0.355","0.005"
"07-21-2024 00:00","1721520001","0.64","0.35","0.0035"
"07-22-2024 00:00","1721606401","0.655","0.355","0.0035"
"07-23-2024 00:00","1721692801","0.65","0.35","0.0035"
"07-24-2024 00:00","1721779201","0.665","0.335","0.0035"
"07-25-2024 00:00","1721865601","0.655","0.34","0.0035"
"07-26-2024 00:00","1721952002","0.715","0.28","0.0035"
"07-27-2024 00:00","1722038402","0.75","0.26","0.0015"
"07-28-2024 00:00","1722124802","0.755","0.24","0.003"
"07-29-2024 00:00","1722211202","0.76","0.24","0.004"
"07-30-2024 00:00","1722297601","0.76","0.24","0.003"
"07-31-2024 00:00","1722384002","0.75","0.255","0.0015"
"08-01-2024 00:00","1722470402","0.745","0.255","0.0015"
"08-02-2024 00:00","1722556801","0.75","0.25","0.003"
"08-03-2024 00:00","1722643202","0.755","0.245","0.003"
"08-04-2024 00:00","1722729601","0.755","0.245","0.0035"
"08-05-2024 00:00","1722816001","0.755","0.245","0.0035"
"08-06-2024 00:00","1722902401","0.74","0.26","0.003"
"08-07-2024 00:00","1722988801","0.755","0.24","0.0035"
"08-08-2024 00:00","1723075201","0.795","0.18","0.0015"
"08-09-2024 00:00","1723161602","0.83","0.175","0.002"
"08-10-2024 00:00","1723248002","0.835","0.175","0.0015"
"08-11-2024 00:00","1723334401","0.825","0.165","0.0015"
"08-12-2024 00:00","1723420801","0.845","0.155","0.0015"
"08-13-2024 00:00","1723507202","0.845","0.145","0.002"
"08-14-2024 00:00","1723593602","0.835","0.155","0.002"
"08-15-2024 00:00","1723680002","0.845","0.155","0.0025"
"08-16-2024 00:00","1723766402","0.845","0.155","0.0025"
"08-17-2024 00:00","1723852802","0.845","0.155","0.0025"
"08-18-2024 00:00","1723939202","0.845","0.155","0.0025"
"08-19-2024 00:00","1724025602","0.835","0.155","0.0035"
"08-20-2024 00:00","1724112001","0.835","0.155","0.0025"
"08-21-2024 00:00","1724198402","0.815","0.185","0.0025"
"08-22-2024 00:00","1724284802","0.795","0.205","0.0015"
"08-23-2024 00:00","1724371202","0.785","0.215","0.0015"
"08-24-2024 00:00","1724457602","0.795","0.195","0.0015"
"08-25-2024 00:00","1724544001","0.795","0.205","0.002"
"08-26-2024 00:00","1724630402","0.81","0.19","0.002"
"08-27-2024 00:00","1724716801","0.805","0.195","0.002"
"08-28-2024 00:00","1724803201","0.805","0.195","0.002"
"08-29-2024 00:00","1724889602","0.81","0.185","0.0015"
"08-30-2024 00:00","1724976002","0.805","0.195","0.0015"
"08-31-2024 00:00","1725062402","0.805","0.195","0.002"
"09-01-2024 00:00","1725148802","0.805","0.195","0.002"
"09-02-2024 00:00","1725235202","0.805","0.195","0.002"
"09-03-2024 00:00","1725321602","0.825","0.175","0.0015"
"09-04-2024 00:00","1725408002","0.825","0.165","0.0015"
"09-05-2024 00:00","1725494402","0.835","0.165","0.0015"
"09-06-2024 00:00","1725580802","0.825","0.165","0.0015"
"09-07-2024 00:00","1725667202","0.835","0.165","0.0015"
"09-08-2024 00:00","1725753602","0.835","0.165","0.0015"
"09-09-2024 00:00","1725840001","0.835","0.165","0.0015"
"09-10-2024 00:00","1725926402","0.835","0.165","0.0015"
"09-11-2024 00:00","1726012801","0.835","0.165","0.0015"
"09-12-2024 00:00","1726099202","0.845","0.145","0.0015"
"09-13-2024 00:00","1726185602","0.845","0.145","0.0015"
"09-14-2024 00:00","1726272002","0.855","0.145","0.0015"
"09-15-2024 00:00","1726358402","0.865","0.135","0.0015"
"09-16-2024 00:00","1726444802","0.865","0.135","0.0015"
"09-17-2024 00:00","1726531202","0.865","0.135","0.0015"
"09-18-2024 00:00","1726617602","0.875","0.125","0.0015"
"09-19-2024 00:00","1726704001","0.88","0.105","0.0015"
"09-20-2024 00:00","1726790402","0.885","0.105","0.0015"
"09-21-2024 00:00","1726876802","0.895","0.105","0.002"
"09-22-2024 00:00","1726963202","0.89","0.11","0.0015"
"09-23-2024 00:00","1727049602","0.885","0.11","0.0025"
"09-24-2024 00:00","1727136002","0.895","0.11","0.0025"
"09-25-2024 00:00","1727222402","0.895","0.105","0.002"
"09-26-2024 00:00","1727308802","0.89","0.105","0.002"
"09-27-2024 00:00","1727395202","0.895","0.105","0.0015"
"09-28-2024 00:00","1727481602","0.89","0.105","0.0015"
"09-29-2024 00:00","1727568003","0.89","0.105","0.0015"
"09-30-2024 00:00","1727654403","0.895","0.105","0.0015"
"10-01-2024 00:00","1727740802","0.895","0.105","0.0015"
"10-02-2024 00:00","1727827202","0.895","0.105","0.0015"
"10-03-2024 00:00","1727913602","0.885","0.115","0.0015"
"10-04-2024 00:00","1728000002","0.885","0.115","0.0015"
"10-05-2024 00:00","1728086402","0.885","0.115","0.002"
"10-06-2024 00:00","1728172802","0.895","0.105","0.002"
"10-07-2024 00:00","1728259202","0.885","0.115","0.002"
"10-08-2024 00:00","1728345602","0.875","0.125","0.0015"
"10-09-2024 00:00","1728432002","0.875","0.125","0.0015"
"10-10-2024 00:00","1728518402","0.875","0.125","0.0015"
"10-11-2024 00:00","1728604803","0.865","0.135","0.0015"
"10-12-2024 00:00","1728691202","0.855","0.145","0.0015"
"10-13-2024 00:00","1728777603","0.855","0.145","0.002"
"10-14-2024 00:00","1728864002","0.855","0.145","0.002"
"10-15-2024 00:00","1728950402","0.855","0.135","0.0015"
"10-16-2024 00:00","1729036803","0.855","0.145","0.0015"
"10-17-2024 00:00","1729123202","0.855","0.145","0.0015"
"10-18-2024 00:00","1729209602","0.855","0.15","0.002"
"10-19-2024 00:00","1729296002","0.855","0.145","0.0015"
"10-20-2024 00:00","1729382402","0.85","0.145","0.0015"
"10-21-2024 00:00","1729468802","0.85","0.145","0.0015"
"10-22-2024 00:00","1729555202","0.85","0.145","0.0015"
"10-23-2024 00:00","1729641602","0.835","0.165","0.0015"
"10-24-2024 00:00","1729728003","0.825","0.175","0.002"
"10-25-2024 00:00","1729814403","0.835","0.165","0.002"
"10-26-2024 00:00","1729900803","0.795","0.215","0.002"
"10-27-2024 00:00","1729987203","0.81","0.19","0.002"
"10-28-2024 00:00","1730073603","0.835","0.165","0.002"
"10-29-2024 00:00","1730160002","0.79","0.21","0.0025"
"10-30-2024 00:00","1730246403","0.785","0.215","0.0025"
"10-31-2024 00:00","1730332803","0.8","0.2","0.002"
"11-01-2024 00:00","1730419203","0.83","0.17","0.0025"
"11-02-2024 00:00","1730505603","0.84","0.165","0.0015"
"11-03-2024 00:00","1730592003","0.855","0.14","0.0005"
"11-04-2024 00:00","1730678403","0.845","0.155","0.0005"
"11-04-2024 06:13","1730700782","0.855","0.15","0.0005"
