"Date (UTC)","Timestamp (UTC)","Donald Trump","Kamala Harris","Other"
"07-01-2024 00:00","1719792002","0.715","0.275","0.007"
"07-02-2024 00:00","1719878403","0.705","0.285","0.007"
"07-03-2024 00:00","1719964802","0.705","0.275","0.007"
"07-04-2024 00:00","1720051203","0.715","0.255","0.007"
"07-05-2024 00:00","1720137602","0.725","0.255","0.007"
"07-06-2024 00:00","1720224002","0.72","0.27","0.007"
"07-07-2024 00:00","1720310402","0.715","0.27","0.0075"
"07-08-2024 00:00","1720396802","0.715","0.29","0.007"
"07-09-2024 00:00","1720483202","0.715","0.29","0.007"
"07-10-2024 00:00","1720569603","0.705","0.28","0.007"
"07-11-2024 00:00","1720656003","0.705","0.28","0.007"
"07-12-2024 00:00","1720742402","0.705","0.28","0.007"
"07-13-2024 00:00","1720828803","0.715","0.24","0.007"
"07-14-2024 00:00","1720915202","0.77","0.235","0.007"
"07-15-2024 00:00","1721001603","0.79","0.215","0.007"
"07-16-2024 00:00","1721088002","0.775","0.215","0.007"
"07-17-2024 00:00","1721174401","0.775","0.215","0.0075"
"07-18-2024 00:00","1721260802","0.775","0.225","0.0085"
"07-19-2024 00:00","1721347201","0.695","0.32","0.006"
"07-20-2024 00:00","1721433601","0.71","0.29","0.006"
"07-21-2024 00:00","1721520001","0.71","0.3","0.006"
"07-22-2024 00:00","1721606401","0.685","0.32","0.006"
"07-23-2024 00:00","1721692801","0.655","0.35","0.006"
"07-24-2024 00:00","1721779201","0.64","0.365","0.0045"
"07-25-2024 00:00","1721865601","0.615","0.385","0.0045"
"07-26-2024 00:00","1721952002","0.61","0.375","0.0045"
"07-27-2024 00:00","1722038402","0.61","0.4","0.0025"
"07-28-2024 00:00","1722124802","0.605","0.395","0.0025"
"07-29-2024 00:00","1722211202","0.605","0.39","0.0025"
"07-30-2024 00:00","1722297601","0.605","0.395","0.002"
"07-31-2024 00:00","1722384002","0.63","0.365","0.0025"
"08-01-2024 00:00","1722470402","0.62","0.385","0.0025"
"08-02-2024 00:00","1722556801","0.605","0.395","0.0025"
"08-03-2024 00:00","1722643202","0.605","0.395","0.0025"
"08-04-2024 00:00","1722729601","0.585","0.415","0.0025"
"08-05-2024 00:00","1722816001","0.575","0.425","0.0025"
"08-06-2024 00:00","1722902401","0.575","0.41","0.0025"
"08-07-2024 00:00","1722988801","0.545","0.455","0.0025"
"08-08-2024 00:00","1723075201","0.545","0.455","0.0025"
"08-09-2024 00:00","1723161602","0.52","0.48","0.003"
"08-10-2024 00:00","1723248002","0.47","0.515","0.0025"
"08-11-2024 00:00","1723334401","0.455","0.535","0.003"
"08-12-2024 00:00","1723420801","0.46","0.535","0.0025"
"08-13-2024 00:00","1723507202","0.445","0.535","0.0035"
"08-14-2024 00:00","1723593602","0.455","0.545","0.0025"
"08-15-2024 00:00","1723680002","0.485","0.515","0.0055"
"08-16-2024 00:00","1723766402","0.485","0.515","0.004"
"08-17-2024 00:00","1723852802","0.485","0.515","0.004"
"08-18-2024 00:00","1723939202","0.505","0.495","0.0045"
"08-19-2024 00:00","1724025602","0.525","0.455","0.004"
"08-20-2024 00:00","1724112001","0.525","0.47","0.0045"
"08-21-2024 00:00","1724198402","0.535","0.465","0.004"
"08-22-2024 00:00","1724284802","0.545","0.445","0.004"
"08-23-2024 00:00","1724371202","0.535","0.46","0.0035"
"08-24-2024 00:00","1724457602","0.535","0.465","0.003"
"08-25-2024 00:00","1724544001","0.535","0.465","0.0025"
"08-26-2024 00:00","1724630402","0.535","0.465","0.0015"
"08-27-2024 00:00","1724716801","0.535","0.465","0.002"
"08-28-2024 00:00","1724803201","0.525","0.465","0.002"
"08-29-2024 00:00","1724889602","0.525","0.465","0.0015"
"08-30-2024 00:00","1724976002","0.505","0.495","0.002"
"08-31-2024 00:00","1725062402","0.505","0.495","0.0015"
"09-01-2024 00:00","1725148802","0.505","0.495","0.0015"
"09-02-2024 00:00","1725235202","0.505","0.495","0.0015"
"09-03-2024 00:00","1725321602","0.505","0.475","0.0015"
"09-04-2024 00:00","1725408002","0.51","0.475","0.0025"
"09-05-2024 00:00","1725494402","0.51","0.475","0.0025"
"09-06-2024 00:00","1725580802","0.525","0.475","0.0015"
"09-07-2024 00:00","1725667202","0.535","0.465","0.002"
"09-08-2024 00:00","1725753602","0.535","0.465","0.0015"
"09-09-2024 00:00","1725840001","0.535","0.455","0.0015"
"09-10-2024 00:00","1725926402","0.54","0.455","0.003"
"09-11-2024 00:00","1726012801","0.54","0.455","0.003"
"09-12-2024 00:00","1726099202","0.505","0.495","0.003"
"09-13-2024 00:00","1726185602","0.505","0.495","0.003"
"09-14-2024 00:00","1726272002","0.495","0.495","0.003"
"09-15-2024 00:00","1726358402","0.5","0.495","0.0025"
"09-16-2024 00:00","1726444802","0.495","0.495","0.0025"
"09-17-2024 00:00","1726531202","0.485","0.505","0.0025"
"09-18-2024 00:00","1726617602","0.485","0.505","0.0025"
"09-19-2024 00:00","1726704001","0.485","0.505","0.0025"
"09-20-2024 00:00","1726790402","0.485","0.51","0.0025"
"09-21-2024 00:00","1726876802","0.495","0.505","0.0025"
"09-22-2024 00:00","1726963202","0.495","0.505","0.0015"
"09-23-2024 00:00","1727049602","0.495","0.505","0.0025"
"09-24-2024 00:00","1727136002","0.495","0.505","0.0025"
"09-25-2024 00:00","1727222402","0.495","0.505","0.0025"
"09-26-2024 00:00","1727308802","0.495","0.505","0.0025"
"09-27-2024 00:00","1727395202","0.495","0.505","0.0025"
"09-28-2024 00:00","1727481602","0.485","0.515","0.0025"
"09-29-2024 00:00","1727568003","0.485","0.515","0.0025"
"09-30-2024 00:00","1727654403","0.475","0.525","0.002"
"10-01-2024 00:00","1727740802","0.475","0.525","0.002"
"10-02-2024 00:00","1727827202","0.475","0.525","0.0075"
"10-03-2024 00:00","1727913602","0.475","0.525","0.0035"
"10-04-2024 00:00","1728000002","0.475","0.525","0.0035"
"10-05-2024 00:00","1728086402","0.475","0.515","0.0035"
"10-06-2024 00:00","1728172802","0.475","0.525","0.003"
"10-07-2024 00:00","1728259202","0.475","0.525","0.003"
"10-08-2024 00:00","1728345602","0.475","0.515","0.0035"
"10-09-2024 00:00","1728432002","0.475","0.515","0.003"
"10-10-2024 00:00","1728518402","0.475","0.515","0.0025"
"10-11-2024 00:00","1728604803","0.485","0.515","0.003"
"10-12-2024 00:00","1728691202","0.495","0.505","0.0015"
"10-13-2024 00:00","1728777603","0.495","0.505","0.0025"
"10-14-2024 00:00","1728864002","0.495","0.505","0.0025"
"10-15-2024 00:00","1728950402","0.495","0.505","0.0025"
"10-16-2024 00:00","1729036803","0.495","0.505","0.0025"
"10-17-2024 00:00","1729123202","0.51","0.495","0.0035"
"10-18-2024 00:00","1729209602","0.505","0.5","0.003"
"10-19-2024 00:00","1729296002","0.505","0.495","0.0025"
"10-20-2024 00:00","1729382402","0.505","0.495","0.0025"
"10-21-2024 00:00","1729468802","0.545","0.445","0.0025"
"10-22-2024 00:00","1729555202","0.555","0.425","0.0025"
"10-23-2024 00:00","1729641602","0.635","0.37","0.0025"
"10-24-2024 00:00","1729728003","0.625","0.37","0.0025"
"10-25-2024 00:00","1729814403","0.635","0.365","0.002"
"10-26-2024 00:00","1729900803","0.66","0.345","0.002"
"10-27-2024 00:00","1729987203","0.65","0.35","0.0015"
"10-28-2024 00:00","1730073603","0.645","0.355","0.002"
"10-29-2024 00:00","1730160002","0.655","0.345","0.002"
"10-30-2024 00:00","1730246403","0.66","0.34","0.002"
"10-31-2024 00:00","1730332803","0.665","0.335","0.0015"
"11-01-2024 00:00","1730419203","0.63","0.37","0.0015"
"11-02-2024 00:00","1730505603","0.635","0.365","0.0005"
"11-03-2024 00:00","1730592003","0.57","0.425","0.0005"
"11-04-2024 00:00","1730678403","0.585","0.42","0.0005"
"11-04-2024 06:34","1730702042","0.595","0.405","0.0005"
